"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"rno04148","rno04148","Efferocytosis",142,-0.441709622069678,-1.39881192988771,0.0110514161779367,0.0262778118008718,0.0129256329566511,2438,"tags=25%, list=18%, signal=21%","Dnmt3a/Pros1/Xkr8/Mapk12/Pecam1/Abca1/C1qb/Dusp2/Megf10/C1qa/Lrp1/Cd36/Cx3cr1/C1qc/Thbs1/S1pr1/Megf11/Mapk11/Sirpa/Ptger2/Nfatc4/Scarf1/Itgb3/P2ry12/Cpt1c/Havcr2/Axl/Ptgs2/Gulp1/Timd4/Mfge8/Gpr132/Stab1/Ager/Cpt1b/Ch25h"
"rno04929","rno04929","GnRH secretion",44,-0.53926723625252,-1.56870153633347,0.0123446664004355,0.0289243643397066,0.0142274295817544,2205,"tags=32%, list=16%, signal=27%","Kcnj5/Cacna1d/Arrb2/Prkcb/Prkcg/Esr2/Akt3/Cacna1h/Pik3cd/Kcnn3/Plcb2/Cacna1c/Gabbr1/Gnrh1"
"rno04810","rno04810","Regulation of actin cytoskeleton",186,-0.412025684866126,-1.31009597860304,0.0123302776441612,0.0289243643397066,0.0142274295817544,2882,"tags=27%, list=21%, signal=22%","Pdgfc/Mras/Arhgef12/Itgb7/Fgf7/Lpar1/Pip5k1c/Fgfr2/Ssh1/Apc2/Myh10/Pdgfd/Itgb2/Pdgfb/Itgam/Vav1/Vav2/Fgfr1/Abi2/Arhgef6/Nckap1l/Myl9/Fgf9/Itga11/Cxcr4/Itgax/Itga1/Wasf1/Fgf20/Pfn2/Itgb3/Fn1/Itga8/Itgal/Bdkrb2/Myh11/Cxcl12/Ppp1r12b/Akt3/Itga9/F2r/Itgad/Pdgfra/Itga4/C6/Pik3cd/Pdgfrb/Bdkrb1/Itga2b/Fgf10/Fgf2"
"rno05133","rno05133","Pertussis",62,-0.501942848734084,-1.51813307122955,0.012467286597656,0.0289999927380258,0.0142646299744347,2618,"tags=35%, list=19%, signal=29%","Tnf/Il12a/Il23a/Mapk12/Il1a/C1qb/Itgb2/C1qa/Itgam/C1qc/Mapk11/Irf3/Il1b/Nos2/C3/Nlrp3/Serping1/C1r/C1s/C4b/C2/C4a"
"rno01522","rno01522","Endocrine resistance",84,-0.464223156139814,-1.4327947698113,0.0126720820552416,0.0292643046023925,0.014394640729165,3265,"tags=30%, list=24%, signal=23%","Mapk10/Notch1/Mmp9/Dll4/Igf1r/Rps6kb2/Notch4/Mapk12/Notch2/Notch3/Adcy2/Shc2/Shc4/Mapk11/Mmp2/Dll1/Esr2/Adcy5/Akt3/Adcy8/Adcy7/Pik3cd/Igf1/Adcy4/Cdkn2a"
"rno03410","rno03410","Base excision repair",42,0.363057608623845,1.5904363836368,0.0127963022616108,0.0293400930426934,0.014431919843922,4183,"tags=55%, list=31%, signal=38%","Fen1/Pcna/Rfc3/Ung/Apex1/Rfc5/Pole3/Hmgb1/Pold2/Tdp1/Pole2/Rfc2/Tdg/Pold1/Rfc4/Nthl1/Mpg/Parp2/Pole4/Pold3/Adprs/Lig1/Polg"
"rno04724","rno04724","Glutamatergic synapse",80,-0.483194546009066,-1.48264999028258,0.013282891619428,0.0302397745378467,0.0148744587003673,4090,"tags=46%, list=30%, signal=32%","Dlgap1/Itpr2/Adcy6/Homer1/Gng2/Adcy1/Pla2g4a/Gria2/Adcy3/Itpr1/Homer3/Plcb1/Pla2g4c/Gnao1/Gng11/Grik4/Cacna1d/Pld2/Grik5/Adcy2/Dlg4/Prkcb/Prkcg/Shank3/Gnb4/Slc38a3/Adcy5/Gria3/Adcy8/Adcy7/Pla2g4b/Pla2g4f/Plcb2/Cacna1c/Slc1a3/Adcy4/Gng8"
"rno04145","rno04145","Phagosome",122,-0.439732060060861,-1.3839075288856,0.0140209364567749,0.0316952155114417,0.0155903667050869,2315,"tags=33%, list=17%, signal=27%","Tubb4a/Fcgr2b/Fcgr2a/Coro1a/Msr1/Ncf4/RT1-T24-4/Fcgr1a/Itgb2/Tcirg1/Itgam/Cd36/Olr1/RT1-N3/RT1-DOa/Cybb/Thbs1/Ncf1/RT1-Da/RT1-CE1/Mrc1/Ncf2/Thbs2/RT1-Bb/Clec7a/Thbs3/RT1-Ba/Itgb3/RT1-T18/RT1-T24-1/Fcgr3a/Atp6v1c2/C3/Colec12/C1r/Mrc2/RT1-Db1/Pla2r1/RT1-M2/RT1-DOb"
"rno04350","rno04350","TGF-beta signaling pathway",87,-0.468496037260376,-1.44578978295214,0.0145301909172391,0.0326167222687674,0.0160436410569441,3686,"tags=40%, list=27%, signal=29%","Ep300/Tgif1/Bmp6/Bmpr2/Tgif2/Thsd4/Smad9/Smad5/Rps6kb2/Bmp7/Tnf/Tgfbr2/Acvr1c/Crebbp/Nbl1/Fst/Rgma/Bambi/Thbs1/Bmp5/Emp3/Ltbp1/Tgfb3/Dcn/Grem2/Bmp4/Nog/Inhbb/Chrd/Tgfb2/Grem1/Inhba/Nrros/Lrrc32/Fbn1"
"rno00982","rno00982","Drug metabolism - cytochrome P450",37,0.388964022900489,1.64095592792448,0.0154950689203432,0.0345410911349318,0.0169902071494992,2019,"tags=51%, list=15%, signal=44%","Fmo2/Gsta5/Adh1c/Mgst3/Gsto1/Gstk1/Adh4/Gsta2/Aox2/Gstp1/Gsta4/Mgst2/Gstt3/Gstm5/Ugt2b10/Aox4/Gstm3/Gstm7/Fmo5"
"rno04612","rno04612","Antigen processing and presentation",53,-0.507616930190529,-1.50649687774522,0.015989156511695,0.0353088992471295,0.0173678796099998,2938,"tags=43%, list=22%, signal=34%","RT1-M3-1/RT1-DMb/Hspa2/Rfx5/Tnf/RT1-T24-4/RT1-N3/RT1-DOa/RT1-Da/RT1-CE1/Ciita/RT1-Bb/Cd74/RT1-Ba/RT1-T18/Klrd1/RT1-T24-1/Cd8b/Cd8a/Hspa1a/RT1-Db1/RT1-M2/RT1-DOb"
"rno04668","rno04668","TNF signaling pathway",109,-0.446774817921838,-1.39531528212931,0.0160594993460464,0.0353088992471295,0.0173678796099998,3446,"tags=32%, list=26%, signal=24%","Map2k7/Creb3l2/Mapk10/Mmp9/Tnfrsf1b/Sele/Mlkl/Traf3/Birc3/Ccl20/Tnfaip3/Tnf/Ifi47/Map3k14/Il15/Mapk12/Csf1/Lif/Cxcl2/Map3k8/Socs3/Mapk11/Il1b/Cxcl1/Ccl12/Nod2/Ptgs2/Akt3/Icam1/Ccl2/Vcam1/Pik3cd/Creb5/Mmp3/Ccl5"
"rno04713","rno04713","Circadian entrainment",69,-0.495716270901227,-1.50914951975819,0.0168100040321307,0.0367075598252651,0.0180558582514831,3069,"tags=35%, list=23%, signal=27%","Plcb1/Camk2g/Per3/Gnao1/Gng11/Per1/Kcnj5/Cacna1d/Per2/Adcy2/Prkcb/Prkcg/Gnb4/Adcy5/Cacna1h/Gria3/Adcy8/Adcy7/Ryr2/Gucy1b1/Plcb2/Cacna1c/Adcy4/Gng8"
"rno00510","rno00510","N-Glycan biosynthesis",47,0.336876074455745,1.48890186352432,0.0173769996157678,0.0376893032206855,0.0185387620367366,4082,"tags=51%, list=30%, signal=36%","Tmem258b/Dpm3/Dad1/Alg14/Alg5/Rpn2/Dolk/Rpn1/Mogs/Fut8/Ostc/Ddost/Stt3a/Mgat3/Srd5a3/Alg9/Dolpp1/Mgat4b/Dpm1/Alg3/Man2a1/Tusc3/Mgat2/Alg6"
"rno05206","rno05206","MicroRNAs in cancer",150,-0.431989558373028,-1.36528891421499,0.017945128401176,0.0386603101797147,0.0190163847416206,3263,"tags=29%, list=24%, signal=22%","Hmga2/Notch1/Atm/Mmp9/Bmf/Bcl2l11/Fzd3/Plcg1/Crebbp/Dnmt3a/Efna2/Notch4/Apc2/Pim1/Notch2/Notch3/Timp3/Pdgfb/Thbs1/Vim/Shc4/Abcb1b/Hmox1/Socs1/Prkcb/Mdm4/Prkcg/Itgb3/Irs1/Zfpm2/Plau/Tgfb2/Fscn1/Vegfa/Ptgs2/Pdgfra/Reck/Zeb1/Pik3cd/Zeb2/Tnn/Pdgfrb/Mir192/Cdkn2a"
"rno00260","rno00260","Glycine, serine and threonine metabolism",29,0.421678445773661,1.63571733228645,0.0185176406097921,0.0396277509049552,0.0194922532734654,2765,"tags=55%, list=21%, signal=44%","Cth/Chdh/Gcat/Gcsh/Shmt1/Grhpr/Alas1/Dld/Amt/Cbs/Psat1/Gamt/Gldc/Phgdh/Shmt2/Psph"
"rno04213","rno04213","Longevity regulating pathway - multiple species",52,-0.51353639229746,-1.51784127852287,0.0195612688144476,0.0415838893340244,0.0204544463030125,1056,"tags=19%, list=8%, signal=18%","Irs1/Adcy5/Akt3/Adcy8/Adcy7/Pik3cd/Cryab/Hspa1a/Igf1/Adcy4"
"rno04916","rno04916","Melanogenesis",79,-0.471604357302899,-1.44454138854359,0.0204947101961187,0.0432815919273297,0.0212895189017854,3998,"tags=47%, list=30%, signal=33%","Kit/Edn1/Adcy6/Dvl3/Adcy1/Creb3l4/Ep300/Adcy3/Dvl1/Dct/Creb3l2/Plcb1/Camk2g/Wnt5b/Wnt10a/Gnao1/Fzd3/Fzd10/Crebbp/Fzd2/Tcf7l1/Fzd4/Wnt5a/Mitf/Adcy2/Lef1/Prkcb/Prkcg/Wnt6/Adcy5/Ednrb/Adcy8/Adcy7/Wnt4/Plcb2/Wnt2b/Adcy4"
"rno05166","rno05166","Human T-cell leukemia virus 1 infection",199,-0.408835763045172,-1.30251259752148,0.0223792283180824,0.0469524986281336,0.0230951788628301,2938,"tags=28%, list=22%, signal=22%","RT1-M3-1/Zfp36/RT1-DMb/Tert/Crtc3/Crtc1/Tnf/Tgfbr2/Egr2/Crebbp/Ets1/Map3k14/Il15/Spi1/RT1-T24-4/Lck/Itgb2/Adcy2/RT1-N3/RT1-DOa/Mmp7/RT1-Da/RT1-CE1/Msx1/Nrp1/Tgfb3/Il1r1/Cd40/RT1-Bb/RT1-Ba/Nfatc4/RT1-T18/Egr1/Itgal/RT1-T24-1/Il2rg/Tgfb2/Adcy5/Akt3/Icam1/Il2ra/Il2rb/Cd3d/Adcy8/Adcy7/Pik3cd/Creb5/Msx2/RT1-Db1/Cd3e/Tbpl1/Adcy4/RT1-M2/RT1-DOb/Cdkn2a"
